SampleNo,Type,Mean_DeltaE,15L,15a,15b,25L,25a,25b,45L,45a,45b,75L,75a,75b,110L,110a,110b,726C,718Y,783S,772S,755C,744S,717C,980,910,135,828,835,831,826,836,838,815,856,892,895,855,851,858,839,896,862,865,891,898,845,832,816,818,233,940,424,356,384,306,318,331,198,154,290,522,322,570,410,550,530,371,482,343,030,960,580,670,632,110,821,190
3845,REAL,0.0,28.185,52.695,30.405,28.095,52.765,30.72,27.545,52.54,31.37,27.98,52.75,31.095,27.11,51.74,30.075000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3845,PRED,3.3469998836517334,26.84000015258789,51.70000076293945,27.6299991607666,26.209999084472656,51.099998474121094,28.809999465942383,26.049999237060547,50.34000015258789,29.6299991607666,26.959999084472656,50.209999084472656,29.079999923706055,26.06999969482422,48.90999984741211,27.84000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3846,REAL,0.0,23.64,43.75,23.1,23.56,43.82,23.365,22.985,43.515,23.835,23.54,43.765,23.79,22.815,42.94,22.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3846,PRED,1.2130000591278076,25.3700008392334,45.380001068115234,22.959999084472656,24.549999237060547,44.61000061035156,24.030000686645508,23.6299991607666,43.869998931884766,24.549999237060547,24.1299991607666,43.65999984741211,24.110000610351562,23.100000381469727,42.470001220703125,22.959999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3847,REAL,0.0,21.645000000000003,39.205,20.135,21.575,39.245000000000005,20.37,20.93,38.9,20.73,21.43,39.175,20.66,20.645,38.385000000000005,19.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3847,PRED,1.4950000047683716,23.65999984741211,40.02000045776367,19.270000457763672,22.670000076293945,39.11000061035156,20.139999389648438,21.309999465942383,38.290000915527344,20.3700008392334,21.639999389648438,37.959999084472656,19.989999771118164,20.6200008392334,36.81999969482422,18.90999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,REAL,0.0,17.75,30.19,14.295000000000002,17.59,30.265,14.645,16.82,29.9,14.925,17.345,30.27,14.955,16.64,29.675,14.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,PRED,1.218000054359436,18.959999084472656,31.059999465942383,14.470000267028809,18.299999237060547,30.290000915527344,14.770000457763672,17.200000762939453,29.5,14.550000190734863,17.6200008392334,29.110000610351562,14.279999732971191,16.780000686645508,28.06999969482422,13.3100004196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4101,REAL,0.0,81.36,22.795,-10.59,81.66499999999999,23.14,-10.94,81.6,23.34,-11.035,82.245,22.94,-11.785,79.405,21.94,-11.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4101,PRED,2.1429998874664307,82.33999633789062,21.0,-9.770000457763672,82.23999786376953,20.969999313354492,-9.84000015258789,82.05999755859375,21.209999084472656,-10.279999732971191,82.27999877929688,21.020000457763672,-11.670000076293945,79.27999877929688,20.15999984741211,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4102,REAL,0.0,77.345,27.685,-12.535,77.58500000000001,28.085,-12.92,77.5,28.305,-13.05,78.215,27.795,-13.82,75.58500000000001,26.56,-13.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4102,PRED,0.8450000286102295,77.36000061035156,27.959999084472656,-12.289999961853027,77.2300033569336,28.469999313354492,-12.5,76.83000183105469,28.559999465942383,-13.359999656677246,77.4000015258789,27.760000228881836,-14.630000114440918,74.69000244140625,26.3799991607666,-14.149999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4103,REAL,0.0,70.8,35.480000000000004,-15.375,70.975,35.96,-15.805,70.85,36.22,-15.975,71.69,35.52,-16.784999999999997,69.33,34.035,-16.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4103,PRED,1.8940000534057617,73.02999877929688,34.27000045776367,-15.210000038146973,72.93000030517578,34.97999954223633,-14.819999694824219,71.9000015258789,35.27000045776367,-15.609999656677246,72.33000183105469,34.31999969482422,-17.290000915527344,69.69000244140625,32.619998931884766,-16.899999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4104,REAL,0.0,62.82,43.885,-17.645,62.83,44.51,-18.105,62.635,44.81,-18.315,63.620000000000005,43.905,-19.255000000000003,61.575,42.17,-18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4104,PRED,3.369999885559082,66.91999816894531,42.47999954223633,-16.850000381469727,66.44000244140625,42.79999923706055,-16.020000457763672,64.93000030517578,43.20000076293945,-16.65999984741211,65.37999725341797,42.27000045776367,-18.93000030517578,62.97999954223633,40.40999984741211,-18.709999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4105,REAL,0.0,13.755,35.445,11.96,13.63,36.03,12.27,13.245,36.16,12.695,13.665,36.945,12.76,13.055,35.78,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4105,PRED,2.2060000896453857,14.350000381469727,38.599998474121094,13.239999771118164,14.170000076293945,38.2599983215332,13.729999542236328,13.4399995803833,37.2599983215332,13.869999885559082,14.319999694824219,37.45000076293945,14.180000305175781,13.859999656677246,36.31999969482422,13.119999885559082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4106,REAL,0.0,10.445,31.655,9.06,10.545,32.05,9.29,10.335,31.87,9.44,10.805,32.67,9.44,10.115,31.505,8.49,91.29,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4106,PRED,22.507999420166016,50.959999084472656,45.83000183105469,-5.800000190734863,38.7599983215332,40.599998474121094,-4.329999923706055,23.010000228881836,32.959999084472656,-1.4700000286102295,15.930000305175781,30.3799991607666,1.100000023841858,13.039999961853027,29.0,1.6799999475479126,91.29,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107,REAL,0.0,8.93,27.565,6.425,8.934999999999999,28.115,6.675,8.690000000000001,27.965,6.865,9.15,28.785000000000004,6.83,8.555,27.450000000000003,5.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107,PRED,1.9570000171661377,10.34000015258789,29.3799991607666,7.5,10.039999961853027,29.200000762939453,7.989999771118164,9.420000076293945,28.68000030517578,8.09000015258789,10.130000114440918,29.059999465942383,8.270000457763672,9.5600004196167,28.100000381469727,7.329999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4108,REAL,0.0,5.965,20.77,2.485,6.07,21.145,2.65,5.84,20.895,2.705,6.29,21.805,2.775,5.775,20.5,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4108,PRED,2.4149999618530273,8.5600004196167,22.239999771118164,3.690000057220459,7.889999866485596,22.06999969482422,3.859999895095825,7.269999980926514,21.719999313354492,4.019999980926514,7.789999961853027,22.18000030517578,4.269999980926514,7.190000057220459,21.43000030517578,3.559999942779541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4241,REAL,0.0,83.83,8.559999999999999,-8.815000000000001,84.185,8.695,-9.13,84.15,8.79,-9.22,84.75,8.719999999999999,-9.985,81.82499999999999,8.365,-9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4241,PRED,1.4459999799728394,83.0,9.569999694824219,-9.770000457763672,83.4000015258789,9.319999694824219,-9.619999885559082,83.75,9.420000076293945,-9.890000343322754,84.16000366210938,9.460000038146973,-11.289999961853027,81.04000091552734,9.069999694824219,-11.140000343322754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4242,REAL,0.0,77.035,13.54,-12.515,77.255,13.745,-12.895,77.145,13.87,-13.04,77.88499999999999,13.67,-13.805,75.305,13.085,-13.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4242,PRED,1.7929999828338623,75.4800033569336,14.140000343322754,-13.0,75.63999938964844,14.210000038146973,-13.4399995803833,76.0999984741211,14.0600004196167,-14.380000114440918,76.9800033569336,13.760000228881836,-15.510000228881836,74.31999969482422,13.109999656677246,-14.819999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4243,REAL,0.0,70.295,18.355,-15.45,70.42,18.630000000000003,-15.875,70.25999999999999,18.795,-16.075000000000003,71.12,18.455,-16.855,68.82,17.64,-16.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4243,PRED,1.059000015258789,69.9000015258789,17.399999618530273,-14.920000076293945,70.05000305175781,17.93000030517578,-15.539999961853027,70.30000305175781,17.90999984741211,-16.56999969482422,71.30999755859375,17.450000762939453,-17.450000762939453,69.05999755859375,16.59000015258789,-16.299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4244,REAL,0.0,62.025,24.61,-17.775,62.02,24.995,-18.26,61.795,25.21,-18.52,62.845,24.66,-19.395000000000003,60.99,23.545,-18.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4244,PRED,1.5579999685287476,63.38999938964844,22.799999237060547,-17.260000228881836,63.119998931884766,23.579999923706055,-17.6299991607666,62.58000183105469,24.010000228881836,-18.270000457763672,63.2599983215332,23.75,-19.190000534057617,61.2400016784668,22.829999923706055,-17.950000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4245,REAL,0.0,12.555,35.72,12.28,12.63,36.205,12.795,12.285,36.255,13.125,13.165,37.245000000000005,13.85,12.675,36.51,13.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4245,PRED,1.815999984741211,12.600000381469727,33.56999969482422,12.699999809265137,12.75,34.630001068115234,13.550000190734863,12.84000015258789,34.959999084472656,13.770000457763672,14.220000267028809,36.119998931884766,14.399999618530273,14.140000343322754,35.400001525878906,13.760000228881836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4246,REAL,0.0,10.81,31.685,9.63,10.94,32.06,10.09,10.585,32.075,10.305,11.475,33.06,11.06,11.015,32.3,10.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4246,PRED,1.6349999904632568,11.479999542236328,30.790000915527344,10.550000190734863,11.470000267028809,31.549999237060547,11.4399995803833,11.369999885559082,31.8700008392334,11.630000114440918,12.630000114440918,33.08000183105469,12.239999771118164,12.460000038146973,32.45000076293945,11.630000114440918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4247,REAL,0.0,9.405,28.56,7.549999999999999,9.54,28.965,8.0,9.15,29.03,8.135,10.095,30.035,8.99,9.68,29.41,8.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4247,PRED,1.9759999513626099,10.84000015258789,28.31999969482422,8.789999961853027,10.600000381469727,28.790000915527344,9.680000305175781,10.220000267028809,29.06999969482422,9.84000015258789,11.319999694824219,30.299999237060547,10.420000076293945,11.069999694824219,29.75,9.84000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4248,REAL,0.0,7.595000000000001,22.62,4.645,7.48,23.31,5.050000000000001,7.04,23.29,5.105,7.91,24.6,5.945,7.59,24.06,5.460000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
